wavelength_um,PC1_U,PC2_U,PC3_U,PC4_U,PC5_U,PC6_U,PC7_U,PC8_U,PC9_U
2.964719834,-0.7845704866474298,-0.0782011442200713,0.11533905471350034,-0.37083247435343186,-0.7965010027155306,-0.7522780140180579,0.5952947910141384,-0.6062489231011854,0.4945828680428365
2.965599051,-0.7838987800065188,-0.0786064771899149,0.11563890847296386,-0.3700838393429466,-0.7948326018122049,-0.7514884070113576,0.5951553791066635,-0.6058848921969533,0.4940269277786723
2.96647879,-0.7807695207457459,-0.09045719329394221,0.1266552748532523,-0.3524164644334049,-0.7750337478781679,-0.7343395311458359,0.5811426318048883,-0.5912936770120287,0.47460803188479783
2.96735905,-0.7802210474226939,-0.09000420418560641,0.12590781330792275,-0.3535501940025824,-0.7748882096922284,-0.7359310664993415,0.5833880271288221,-0.59312453832449,0.47577843244093554
2.968239834,-0.7815819735842368,-0.09714499053277428,0.13443882659292625,-0.3389956599201556,-0.769163211163953,-0.7178237292056878,0.5600088969920067,-0.571983015289561,0.4608070586603719
2.96912114,-0.7814284783443295,-0.09668857773818804,0.13369058282039784,-0.3404160097504887,-0.7688521735669757,-0.7198169228926001,0.5631091463928379,-0.5743116353296014,0.4602706250721424
2.97000297,-0.7813730246042014,-0.09708035369753427,0.13407626428637526,-0.33959637781538204,-0.7678661784259811,-0.7191518308369571,0.5629887339842574,-0.574210027880156,0.4597341914839129
2.970885324,-0.781869694327876,-0.09758308463828717,0.13524925742774174,-0.33728638633632585,-0.7705944607960228,-0.7147517240996195,0.5542022059856214,-0.5665875419492753,0.45812489071923096
2.971768202,-0.7815618602228529,-0.0978178826154298,0.13538753781362825,-0.33702847746183384,-0.7694398379923011,-0.7147781889498431,0.5552048613591155,-0.5679453772220616,0.4598317248635916
2.972651605,-0.7814623514277453,-0.09729529822969775,0.13454203712607443,-0.3387260690487981,-0.768792438856063,-0.7174559979425654,0.5596968857406752,-0.5711192984353136,0.4587588576871326
2.973535534,-0.7807080029273946,-0.09615027194260767,0.13251802424969555,-0.34256154832999036,-0.7666293272920266,-0.7237614871260732,0.5703227873043978,-0.5803439486164674,0.4620749925961882
2.974419988,-0.781628790606893,-0.09787555402002263,0.13570307957413066,-0.3364428145344001,-0.7706988848168459,-0.7134846217788665,0.5523491379765278,-0.5648695302171253,0.4582224240989096
2.975304969,-0.7804129234331824,-0.09626472931569345,0.13255161656216902,-0.34250552410557833,-0.7660133596370914,-0.7238039176564328,0.5707713728757051,-0.580739029215471,0.4620749925961882
2.976190476,-0.7810342018900697,-0.09732148746187633,0.1345063154173381,-0.3386233168369195,-0.7685648213042497,-0.7174577333425801,0.5597830003525491,-0.5715685553983001,0.46046569183149977
2.977076511,-0.7792578446065226,-0.09058453868136127,0.12631196402719988,-0.35256726091408847,-0.7727942175941843,-0.7350069659914998,0.5831906297377059,-0.5928461617506647,0.4748030986441552
2.977963073,-0.7788367670425345,-0.0881599588491778,0.12366108296527553,-0.3570326630826778,-0.7756745925822857,-0.7400115125539664,0.588767106036705,-0.5981674370272336,0.4797285343178928
2.978850164,-0.7808290840264894,-0.09786754574241428,0.13511614843278075,-0.3374805378335488,-0.7674721676769364,-0.7159678924299379,0.5580402281357443,-0.569823027212507,0.4583199574785818
2.979737783,-0.7807305831268438,-0.09774626067318574,0.1349600071925261,-0.3377799918377438,-0.7676680558187128,-0.7162870324926465,0.5584796840777136,-0.5700866284143369,0.4577835238903588
2.980625931,-0.7798518625538156,-0.09574253845711791,0.13216263235913206,-0.3427091363749135,-0.7675283272430591,-0.723344817582537,0.569056236293655,-0.5796298056366942,0.4638793601202275
2.981514609,-0.7798668473421558,-0.09595466927012188,0.13235062762919506,-0.34226497369122005,-0.766886141859643,-0.7228782552885785,0.5687946847504275,-0.5794054983589393,0.4628064929437686
2.982403817,-0.7795375021864617,-0.0899282927973702,0.12599038173444194,-0.35292002431243763,-0.7742834143647719,-0.7348988505705824,0.5821296187604639,-0.5920538591943952,0.4754370656120634
2.983293556,-0.7804724143236434,-0.08185307622020913,0.11822460393500293,-0.3653205462542531,-0.7868630082114908,-0.7472974159757942,0.593085173967346,-0.6034994190951042,0.4896623090380849
